,SNO,Gene ID,Transcript ID,Exon ID,Strand,Seq region Name,Exon Start,Exon End,Exon Length
39872,39873,ENSG00000277270,ENST00000620506,ENSE00003752826,-1,20,61436499,61436605,107
39873,39874,ENSG00000277287,ENST00000621919,ENSE00003733511,1,20,3239705,3245382,5678
39874,39875,ENSG00000277350,ENST00000614936,ENSE00003723918,1,9,66942703,66943046,344
39875,39876,ENSG00000277350,ENST00000614936,ENSE00003712479,1,9,66951282,66951405,124
39876,39877,ENSG00000277350,ENST00000621296,ENSE00003734479,1,9,66950394,66950456,63
39877,39878,ENSG00000277350,ENST00000621296,ENSE00003714962,1,9,66951282,66952344,1063
39878,39879,ENSG00000277352,ENST00000622854,ENSE00003747804,1,21,44494874,44495519,646
39879,39880,ENSG00000277369,ENST00000615722,ENSE00003738278,1,16,11797468,11798275,808
39880,39881,ENSG00000277423,ENST00000611056,ENSE00003715402,1,12,120703867,120704282,416
39881,39882,ENSG00000277425,ENST00000616569,ENSE00003732273,-1,20,5067967,5068154,188
39882,39883,ENSG00000277425,ENST00000616569,ENSE00003725117,-1,20,5067209,5067369,161
39883,39884,ENSG00000277425,ENST00000616569,ENSE00003727897,-1,20,5066082,5066341,260
39884,39885,ENSG00000277448,ENST00000615202,ENSE00003747988,1,13,58165827,58165907,81
39885,39886,ENSG00000277448,ENST00000615202,ENSE00003711881,1,13,58206259,58206388,130
39886,39887,ENSG00000277448,ENST00000615202,ENSE00003745564,1,13,58206942,58209483,2542
39887,39888,ENSG00000277453,ENST00000614440,ENSE00003734993,1,19,40426115,40426702,588
39888,39889,ENSG00000277459,ENST00000614441,ENSE00003743109,-1,11,102109827,102110457,631
39889,39890,ENSG00000277463,ENST00000617734,ENSE00003745667,1,17,62626031,62626453,423
39890,39891,ENSG00000277476,ENST00000622750,ENSE00003750845,1,17,68133201,68135935,2735
39891,39892,ENSG00000277491,ENST00000612517,ENSE00003720269,1,17,795306,795794,489
39892,39893,ENSG00000277511,ENST00000613639,ENSE00003714066,1,17,32127595,32128454,860
39893,39894,ENSG00000277526,ENST00000618928,ENSE00003728942,-1,8,2623295,2623365,71
39894,39895,ENSG00000277526,ENST00000618928,ENSE00003733452,-1,8,2604781,2604930,150
39895,39896,ENSG00000277526,ENST00000618928,ENSE00003737863,-1,8,2596625,2596704,80
39896,39897,ENSG00000277526,ENST00000618928,ENSE00003725679,-1,8,2595565,2595703,139
39897,39898,ENSG00000277526,ENST00000618928,ENSE00003722094,-1,8,2589985,2591249,1265
39898,39899,ENSG00000277526,ENST00000612422,ENSE00003721924,-1,8,2623295,2623382,88
39899,39900,ENSG00000277526,ENST00000612422,ENSE00003733452,-1,8,2604781,2604930,150
39900,39901,ENSG00000277526,ENST00000612422,ENSE00003737863,-1,8,2596625,2596704,80
39901,39902,ENSG00000277526,ENST00000612422,ENSE00003753625,-1,8,2595565,2595700,136
39902,39903,ENSG00000277526,ENST00000612422,ENSE00003722094,-1,8,2589985,2591249,1265
39903,39904,ENSG00000277527,ENST00000611915,ENSE00003724186,-1,2,102895633,102895722,90
39904,39905,ENSG00000277527,ENST00000611915,ENSE00003742879,-1,2,102894573,102894777,205
39905,39906,ENSG00000277527,ENST00000611915,ENSE00003716805,-1,2,102891263,102891434,172
39906,39907,ENSG00000277527,ENST00000611915,ENSE00003746282,-1,2,102873339,102873580,242
39907,39908,ENSG00000277550,ENST00000615357,ENSE00003722863,-1,20,38103524,38104961,1438
39908,39909,ENSG00000277559,ENST00000616682,ENSE00003717285,1,16,54290965,54292422,1458
39909,39910,ENSG00000277587,ENST00000613300,ENSE00003716046,1,19,9721903,9722410,508
39910,39911,ENSG00000277602,ENST00000618631,ENSE00003723076,-1,16,1971655,1971896,242
39911,39912,ENSG00000277631,ENST00000621255,ENSE00003731498,1,9,72674,72816,143
39912,39913,ENSG00000277631,ENST00000621255,ENSE00001728285,1,9,79345,79537,193
39913,39914,ENSG00000277631,ENST00000621255,ENSE00003735501,1,9,80651,80807,157
39914,39915,ENSG00000277631,ENST00000621255,ENSE00003713306,1,9,87284,87667,384
39915,39916,ENSG00000277631,ENST00000620326,ENSE00003718631,1,9,72675,72816,142
39916,39917,ENSG00000277631,ENST00000620326,ENSE00003718683,1,9,74882,75293,412
39917,39918,ENSG00000277631,ENST00000429980,ENSE00003734125,1,9,72691,72816,126
39918,39919,ENSG00000277631,ENST00000429980,ENSE00001728285,1,9,79345,79537,193
39919,39920,ENSG00000277631,ENST00000429980,ENSE00001680595,1,9,88742,88826,85
39920,39921,ENSG00000277631,ENST00000442069,ENSE00001711144,1,9,72705,72816,112
39921,39922,ENSG00000277631,ENST00000442069,ENSE00001702795,1,9,74149,74205,57
39922,39923,ENSG00000277631,ENST00000442069,ENSE00003716862,1,9,74882,75327,446
39923,39924,ENSG00000277631,ENST00000613372,ENSE00001683201,1,9,72727,72816,90
39924,39925,ENSG00000277631,ENST00000613372,ENSE00001728285,1,9,79345,79537,193
39925,39926,ENSG00000277631,ENST00000613372,ENSE00003717704,1,9,87284,87739,456
39926,39927,ENSG00000277631,ENST00000622412,ENSE00003744968,1,9,74139,74205,67
39927,39928,ENSG00000277631,ENST00000622412,ENSE00001728285,1,9,79345,79537,193
39928,39929,ENSG00000277631,ENST00000622412,ENSE00003744008,1,9,87284,87590,307
39929,39930,ENSG00000277631,ENST00000614900,ENSE00003736189,1,9,87661,88195,535
39930,39931,ENSG00000277631,ENST00000614900,ENSE00003738979,1,9,88742,88775,34
39931,39932,ENSG00000277692,ENST00000612444,ENSE00003725112,1,20,32355053,32355734,682
39932,39933,ENSG00000277693,ENST00000622592,ENSE00003717148,-1,21,10342616,10342669,54
39933,39934,ENSG00000277693,ENST00000622592,ENSE00003714071,-1,21,10340414,10340478,65
39934,39935,ENSG00000277693,ENST00000622592,ENSE00003720003,-1,21,10338455,10338566,112
39935,39936,ENSG00000277693,ENST00000622592,ENSE00003716827,-1,21,10328411,10329038,628
39936,39937,ENSG00000277693,ENST00000616952,ENSE00003740779,-1,21,10342616,10342737,122
39937,39938,ENSG00000277693,ENST00000616952,ENSE00003726864,-1,21,10328936,10329038,103
39938,39939,ENSG00000277697,ENST00000620059,ENSE00003744828,1,9,42978851,42978980,130
39939,39940,ENSG00000277697,ENST00000620059,ENSE00003736600,1,9,42979514,42979918,405
39940,39941,ENSG00000277701,ENST00000621110,ENSE00003724755,1,2,97281904,97282084,181
39941,39942,ENSG00000277701,ENST00000621110,ENSE00003735436,1,2,97284044,97284160,117
39942,39943,ENSG00000277701,ENST00000621110,ENSE00003743207,1,2,97284701,97284785,85
39943,39944,ENSG00000277701,ENST00000621110,ENSE00003659867,1,2,97284878,97285007,130
39944,39945,ENSG00000277701,ENST00000621110,ENSE00003730897,1,2,97291540,97291780,241
39945,39946,ENSG00000277701,ENST00000613749,ENSE00003732545,1,2,97282492,97284785,2294
39946,39947,ENSG00000277701,ENST00000613749,ENSE00003659867,1,2,97284878,97285007,130
39947,39948,ENSG00000277701,ENST00000613749,ENSE00003737464,1,2,97285303,97285523,221
39948,39949,ENSG00000277701,ENST00000613749,ENSE00003729405,1,2,97291540,97291724,185
39949,39950,ENSG00000277701,ENST00000612307,ENSE00003739178,1,2,97283902,97284164,263
39950,39951,ENSG00000277701,ENST00000612307,ENSE00003743207,1,2,97284701,97284785,85
39951,39952,ENSG00000277701,ENST00000612307,ENSE00003753872,1,2,97291540,97291721,182
39952,39953,ENSG00000277701,ENST00000622367,ENSE00003748935,1,2,97283981,97284164,184
39953,39954,ENSG00000277701,ENST00000622367,ENSE00003738781,1,2,97284690,97284785,96
39954,39955,ENSG00000277701,ENST00000622367,ENSE00003712127,1,2,97291540,97291632,93
39955,39956,ENSG00000277701,ENST00000618066,ENSE00003740414,1,2,97284433,97284785,353
39956,39957,ENSG00000277701,ENST00000618066,ENSE00003659867,1,2,97284878,97285007,130
39957,39958,ENSG00000277701,ENST00000618066,ENSE00003730897,1,2,97291540,97291780,241
39958,39959,ENSG00000277701,ENST00000619371,ENSE00003737573,1,2,97284974,97285007,34
39959,39960,ENSG00000277701,ENST00000619371,ENSE00003742667,1,2,97285303,97285382,80
39960,39961,ENSG00000277701,ENST00000619371,ENSE00003735777,1,2,97285465,97285523,59
39961,39962,ENSG00000277701,ENST00000619371,ENSE00003753872,1,2,97291540,97291721,182
39962,39963,ENSG00000277718,ENST00000619758,ENSE00003722920,1,15,74379083,74379181,99
39963,39964,ENSG00000277718,ENST00000619758,ENSE00003719722,1,15,74381569,74381651,83
39964,39965,ENSG00000277718,ENST00000619758,ENSE00003713935,1,15,74390519,74390535,17
39965,39966,ENSG00000277738,ENST00000617041,ENSE00003711585,1,12,91634887,91635644,758
39966,39967,ENSG00000277763,ENST00000614633,ENSE00003740118,-1,14,56117316,56117990,675
39967,39968,ENSG00000277767,ENST00000620246,ENSE00003727393,1,13,110916004,110917827,1824
39968,39969,ENSG00000277782,ENST00000620635,ENSE00003712188,-1,15,80999593,80999981,389
39969,39970,ENSG00000277797,ENST00000614959,ENSE00003748399,1,6,81551686,81554092,2407
39970,39971,ENSG00000277801,ENST00000612252,ENSE00003738460,1,14,89156743,89157574,832
39971,39972,ENSG00000277825,ENST00000621050,ENSE00003747928,-1,19,16352462,16353182,721
39972,39973,ENSG00000277831,ENST00000613838,ENSE00003750760,-1,13,44369365,44369877,513
39973,39974,ENSG00000277837,ENST00000620778,ENSE00003738880,1,18,57427133,57432112,4980
39974,39975,ENSG00000277851,ENST00000615716,ENSE00003721462,-1,12,92363591,92363832,242
39975,39976,ENSG00000277851,ENST00000615716,ENSE00003733479,-1,12,92357531,92357674,144
39976,39977,ENSG00000277851,ENST00000615716,ENSE00003725619,-1,12,92272536,92272616,81
39977,39978,ENSG00000277851,ENST00000615716,ENSE00003715750,-1,12,92268921,92268979,59
39978,39979,ENSG00000277851,ENST00000615716,ENSE00003751972,-1,12,92247756,92248029,274
39979,39980,ENSG00000277863,ENST00000615702,ENSE00003745441,-1,13,106903150,106904099,950
39980,39981,ENSG00000277870,ENST00000624459,ENSE00003807790,1,22,18422244,18422347,104
39981,39982,ENSG00000277870,ENST00000624459,ENSE00003808298,1,22,18424977,18425035,59
39982,39983,ENSG00000277870,ENST00000624459,ENSE00003805254,1,22,18425504,18425528,25
39983,39984,ENSG00000277870,ENST00000624459,ENSE00003810892,1,22,18428475,18428561,87
39984,39985,ENSG00000277870,ENST00000624459,ENSE00003758833,1,22,18487139,18487204,66
39985,39986,ENSG00000277870,ENST00000624459,ENSE00003717916,1,22,18489205,18489266,62
39986,39987,ENSG00000277870,ENST00000624459,ENSE00003757662,1,22,18489732,18489765,34
39987,39988,ENSG00000277870,ENST00000624459,ENSE00003802030,1,22,18491986,18494026,2041
39988,39989,ENSG00000277870,ENST00000624459,ENSE00003803179,1,22,18494560,18494632,73
39989,39990,ENSG00000277870,ENST00000624459,ENSE00003801367,1,22,18494859,18494899,41
39990,39991,ENSG00000277870,ENST00000624459,ENSE00003758021,1,22,18495362,18495516,155
39991,39992,ENSG00000277870,ENST00000624459,ENSE00003756462,1,22,18500156,18500594,439
39992,39993,ENSG00000277870,ENST00000624001,ENSE00003808298,1,22,18424977,18425035,59
39993,39994,ENSG00000277870,ENST00000624001,ENSE00003805254,1,22,18425504,18425528,25
39994,39995,ENSG00000277870,ENST00000624001,ENSE00003810892,1,22,18428475,18428561,87
39995,39996,ENSG00000277870,ENST00000624001,ENSE00003758833,1,22,18487139,18487204,66
39996,39997,ENSG00000277870,ENST00000624001,ENSE00003717916,1,22,18489205,18489266,62
39997,39998,ENSG00000277870,ENST00000624001,ENSE00003756756,1,22,18489732,18490146,415
39998,39999,ENSG00000277870,ENST00000615181,ENSE00003712582,1,22,18487126,18487204,79
39999,40000,ENSG00000277870,ENST00000615181,ENSE00003717916,1,22,18489205,18489266,62
40000,40001,ENSG00000277870,ENST00000615181,ENSE00003738260,1,22,18489732,18489905,174
40001,40002,ENSG00000277901,ENST00000610918,ENSE00003733854,-1,20,23325305,23325352,48
40002,40003,ENSG00000277901,ENST00000610918,ENSE00003730930,-1,20,23325003,23325086,84
40003,40004,ENSG00000277901,ENST00000610918,ENSE00003726200,-1,20,23322319,23322365,47
40004,40005,ENSG00000277901,ENST00000610918,ENSE00003727519,-1,20,23320958,23321209,252
40005,40006,ENSG00000277930,ENST00000622595,ENSE00003750758,-1,Y,4997507,4997719,213
40006,40007,ENSG00000277930,ENST00000622595,ENSE00003712770,-1,Y,4993858,4994226,369
40007,40008,ENSG00000277930,ENST00000618284,ENSE00003722095,-1,Y,4999389,4999650,262
40008,40009,ENSG00000277930,ENST00000618284,ENSE00003751365,-1,Y,4997507,4997680,174
40009,40010,ENSG00000277930,ENST00000618284,ENSE00003752376,-1,Y,4994090,4994226,137
40010,40011,ENSG00000277935,ENST00000621825,ENSE00003720555,1,12,13540231,13540376,146
40011,40012,ENSG00000277935,ENST00000621825,ENSE00003751833,1,12,13544141,13544540,400
40012,40013,ENSG00000277938,ENST00000613361,ENSE00003723007,1,20,25229150,25231933,2784
40013,40014,ENSG00000277969,ENST00000612330,ENSE00003750493,1,17,38702452,38704747,2296
40014,40015,ENSG00000277987,ENST00000614728,ENSE00003741182,-1,15,98327354,98327494,141
40015,40016,ENSG00000277987,ENST00000614728,ENSE00003720273,-1,15,98324273,98324420,148
40016,40017,ENSG00000277991,ENST00000623374,ENSE00003759286,-1,21,7675414,7679177,3764
40017,40018,ENSG00000277991,ENST00000623374,ENSE00003758559,-1,21,7669397,7673264,3868
40018,40019,ENSG00000277991,ENST00000624633,ENSE00003758521,-1,21,7676338,7676444,107
40019,40020,ENSG00000277991,ENST00000624633,ENSE00003756225,-1,21,7675414,7675578,165
40020,40021,ENSG00000277991,ENST00000624633,ENSE00003756579,-1,21,7669530,7669659,130
40021,40022,ENSG00000277991,ENST00000623190,ENSE00003751082,-1,21,7675414,7675666,253
40022,40023,ENSG00000277991,ENST00000623190,ENSE00003759947,-1,21,7670167,7671382,1216
40023,40024,ENSG00000277991,ENST00000623637,ENSE00003757494,-1,21,7676420,7676592,173
40024,40025,ENSG00000277991,ENST00000623637,ENSE00003757831,-1,21,7671127,7671382,256
40025,40026,ENSG00000277991,ENST00000623783,ENSE00003756063,-1,21,7676144,7677935,1792
40026,40027,ENSG00000277991,ENST00000623783,ENSE00003756532,-1,21,7671873,7672054,182
40027,40028,ENSG00000277991,ENST00000625005,ENSE00003759056,-1,21,7681597,7681742,146
40028,40029,ENSG00000277991,ENST00000625005,ENSE00003758752,-1,21,7676426,7676591,166
40029,40030,ENSG00000277991,ENST00000625005,ENSE00003756225,-1,21,7675414,7675578,165
40030,40031,ENSG00000277991,ENST00000625005,ENSE00003756544,-1,21,7672755,7673264,510
40031,40032,ENSG00000277991,ENST00000623797,ENSE00003758872,-1,21,7676426,7676627,202
40032,40033,ENSG00000277991,ENST00000623797,ENSE00003756225,-1,21,7675414,7675578,165
40033,40034,ENSG00000277991,ENST00000623797,ENSE00003759857,-1,21,7673074,7673264,191
40034,40035,ENSG00000277991,ENST00000623643,ENSE00003757556,-1,21,7676338,7676592,255
40035,40036,ENSG00000277991,ENST00000623643,ENSE00003756225,-1,21,7675414,7675578,165
40036,40037,ENSG00000277991,ENST00000623643,ENSE00003755671,-1,21,7673217,7673264,48
40037,40038,ENSG00000277997,ENST00000619113,ENSE00003754508,1,2,307683,307744,62
40038,40039,ENSG00000277997,ENST00000619113,ENSE00003748545,1,2,308939,309424,486
40039,40040,ENSG00000277999,ENST00000622268,ENSE00003724712,1,16,29272220,29272772,553
40040,40041,ENSG00000278002,ENST00000618845,ENSE00003746162,1,14,49863072,49864379,1308
40041,40042,ENSG00000278011,ENST00000612250,ENSE00003725381,1,12,88601862,88602195,334
40042,40043,ENSG00000278013,ENST00000621893,ENSE00003744218,1,15,82540870,82540979,110
40043,40044,ENSG00000278013,ENST00000621893,ENSE00003737661,1,15,82548656,82548771,116
40044,40045,ENSG00000278013,ENST00000621893,ENSE00003754100,1,15,82562180,82562374,195
40045,40046,ENSG00000278035,ENST00000619558,ENSE00003721423,1,20,36233851,36234297,447
40046,40047,ENSG00000278041,ENST00000622757,ENSE00003717028,-1,20,21499261,21502934,3674
40047,40048,ENSG00000278044,ENST00000621762,ENSE00003725109,-1,22,18511886,18512187,302
40048,40049,ENSG00000278044,ENST00000621762,ENSE00003730879,-1,22,18501794,18501849,56
40049,40050,ENSG00000278052,ENST00000620598,ENSE00003743800,1,18,34225930,34226429,500
40050,40051,ENSG00000278058,ENST00000615570,ENSE00003730728,1,16,79605802,79606605,804
40051,40052,ENSG00000278071,ENST00000618272,ENSE00003730264,1,14,103208100,103208876,777
40052,40053,ENSG00000278075,ENST00000618070,ENSE00003747221,-1,18,79900555,79900903,349
40053,40054,ENSG00000278084,ENST00000618674,ENSE00003721088,1,12,121874193,121874337,145
40054,40055,ENSG00000278090,ENST00000651737,ENSE00003842794,1,15,99014526,99014570,45
40055,40056,ENSG00000278090,ENST00000651737,ENSE00003845250,1,15,99024600,99024673,74
40056,40057,ENSG00000278090,ENST00000651737,ENSE00003845835,1,15,99027565,99027789,225
40057,40058,ENSG00000278090,ENST00000651737,ENSE00003844839,1,15,99030221,99031054,834
40058,40059,ENSG00000278090,ENST00000651497,ENSE00003841986,1,15,99014696,99014813,118
40059,40060,ENSG00000278090,ENST00000651497,ENSE00003845250,1,15,99024600,99024673,74
40060,40061,ENSG00000278090,ENST00000651497,ENSE00003842691,1,15,99026484,99026578,95
40061,40062,ENSG00000278090,ENST00000651497,ENSE00003845835,1,15,99027565,99027789,225
40062,40063,ENSG00000278090,ENST00000651497,ENSE00003844839,1,15,99030221,99031054,834
40063,40064,ENSG00000278090,ENST00000611654,ENSE00003738574,1,15,99028538,99031053,2516
40064,40065,ENSG00000278097,ENST00000578447,ENSE00002266549,-1,17,36226685,36226807,123
40065,40066,ENSG00000278097,ENST00000578447,ENSE00003730576,-1,17,36225246,36225369,124
40066,40067,ENSG00000278107,ENST00000622010,ENSE00003712579,-1,18,76805151,76805736,586
40067,40068,ENSG00000278146,ENST00000612923,ENSE00003718397,1,15,96230897,96231145,249
40068,40069,ENSG00000278147,ENST00000613169,ENSE00003746423,1,14,45079849,45080189,341
40069,40070,ENSG00000278153,ENST00000611242,ENSE00003731073,-1,20,13368291,13368703,413
40070,40071,ENSG00000278158,ENST00000619053,ENSE00003728435,1,21,44241847,44242081,235
40071,40072,ENSG00000278175,ENST00000640674,ENSE00003804672,-1,9,39809731,39810054,324
40072,40073,ENSG00000278175,ENST00000640674,ENSE00003809352,-1,9,39778331,39778566,236
40073,40074,ENSG00000278175,ENST00000640674,ENSE00003810242,-1,9,39749459,39749686,228
40074,40075,ENSG00000278175,ENST00000640674,ENSE00003811121,-1,9,39748514,39748609,96
40075,40076,ENSG00000278175,ENST00000638724,ENSE00003809512,-1,9,39809731,39810097,367
40076,40077,ENSG00000278175,ENST00000638724,ENSE00003743030,-1,9,39809486,39809615,130
40077,40078,ENSG00000278175,ENST00000638724,ENSE00003807148,-1,9,39778894,39778944,51
40078,40079,ENSG00000278175,ENST00000638724,ENSE00003804383,-1,9,39777350,39778566,1217
40079,40080,ENSG00000278175,ENST00000625350,ENSE00003775348,-1,9,39809731,39810063,333
40080,40081,ENSG00000278175,ENST00000625350,ENSE00003769021,-1,9,39807361,39809615,2255
40081,40082,ENSG00000278175,ENST00000618092,ENSE00003768549,-1,9,39809731,39810058,328
40082,40083,ENSG00000278175,ENST00000618092,ENSE00003767673,-1,9,39807381,39809633,2253
40083,40084,ENSG00000278175,ENST00000627065,ENSE00003734632,-1,9,39809731,39810013,283
40084,40085,ENSG00000278175,ENST00000627065,ENSE00003743030,-1,9,39809486,39809615,130
40085,40086,ENSG00000278175,ENST00000627065,ENSE00003768581,-1,9,39807695,39808761,1067
40086,40087,ENSG00000278192,ENST00000619370,ENSE00003717413,-1,20,6065966,6067897,1932
40087,40088,ENSG00000278200,ENST00000617888,ENSE00003719438,-1,17,81480523,81481570,1048
40088,40089,ENSG00000278214,ENST00000612023,ENSE00003741285,1,16,85137150,85137209,60
40089,40090,ENSG00000278214,ENST00000612023,ENSE00003733473,1,16,85143818,85143941,124
40090,40091,ENSG00000278214,ENST00000612023,ENSE00003748625,1,16,85147623,85149443,1821
40091,40092,ENSG00000278231,ENST00000618168,ENSE00003718610,-1,20,48849435,48849458,24
40092,40093,ENSG00000278231,ENST00000618168,ENSE00003745264,-1,20,48821688,48822029,342
40093,40094,ENSG00000278238,ENST00000614364,ENSE00003742958,-1,13,52454775,52455331,557
40094,40095,ENSG00000278239,ENST00000614316,ENSE00003726721,-1,19,41833686,41835950,2265
40095,40096,ENSG00000278254,ENST00000614289,ENSE00003753169,-1,7,9189560,9189785,226
40096,40097,ENSG00000278254,ENST00000614289,ENSE00003737368,-1,7,9082557,9084548,1992
40097,40098,ENSG00000278254,ENST00000613936,ENSE00003720973,-1,7,9189560,9189765,206
40098,40099,ENSG00000278254,ENST00000613936,ENSE00003728738,-1,7,9097271,9097939,669
40099,40100,ENSG00000278254,ENST00000612945,ENSE00003712618,-1,7,9189577,9189785,209
40100,40101,ENSG00000278254,ENST00000612945,ENSE00003728738,-1,7,9097271,9097939,669
40101,40102,ENSG00000278254,ENST00000614137,ENSE00003745327,-1,7,9189560,9189857,298
40102,40103,ENSG00000278254,ENST00000614137,ENSE00003722943,-1,7,9142616,9142923,308
40103,40104,ENSG00000278254,ENST00000614137,ENSE00003723779,-1,7,9124399,9124493,95
40104,40105,ENSG00000278254,ENST00000614137,ENSE00003728738,-1,7,9097271,9097939,669
40105,40106,ENSG00000278266,ENST00000617117,ENSE00003749224,1,12,127147149,127150081,2933
40106,40107,ENSG00000278276,ENST00000611296,ENSE00003747734,1,20,31580890,31581214,325
40107,40108,ENSG00000278305,ENST00000622001,ENSE00003725641,1,13,31419989,31420077,89
40108,40109,ENSG00000278305,ENST00000622001,ENSE00003713937,1,13,31437410,31437604,195
40109,40110,ENSG00000278305,ENST00000622001,ENSE00003728099,1,13,31437719,31437999,281
40110,40111,ENSG00000278343,ENST00000612554,ENSE00003731454,-1,6,962136,962272,137
40111,40112,ENSG00000278343,ENST00000612554,ENSE00003749345,-1,6,958324,958590,267
40112,40113,ENSG00000278344,ENST00000615562,ENSE00003740699,-1,12,120500735,120501090,356
40113,40114,ENSG00000278370,ENST00000621212,ENSE00003715298,1,15,90650631,90651103,473
40114,40115,ENSG00000278376,ENST00000610705,ENSE00003748830,1,11,118791254,118793137,1884
40115,40116,ENSG00000278385,ENST00000622535,ENSE00003735714,1,12,47905122,47906865,1744
40116,40117,ENSG00000278389,ENST00000617407,ENSE00003718273,-1,16,19111035,19111484,450
40117,40118,ENSG00000278445,ENST00000613439,ENSE00003716874,1,13,102903339,102904000,662
40118,40119,ENSG00000278464,ENST00000619313,ENSE00003748169,-1,18,34892013,34892535,523
40119,40120,ENSG00000278464,ENST00000613388,ENSE00003737842,-1,18,34893160,34893273,114
40120,40121,ENSG00000278464,ENST00000613388,ENSE00003716380,-1,18,34892020,34892450,431
40121,40122,ENSG00000278464,ENST00000619331,ENSE00003740530,-1,18,34902853,34902885,33
40122,40123,ENSG00000278464,ENST00000619331,ENSE00003719501,-1,18,34892076,34892450,375
40123,40124,ENSG00000278467,ENST00000618397,ENSE00003745601,1,1,223994262,223994349,88
40124,40125,ENSG00000278467,ENST00000618397,ENSE00003718924,1,1,223994712,223995196,485
40125,40126,ENSG00000278484,ENST00000613871,ENSE00003748609,-1,10,120984966,120985596,631
40126,40127,ENSG00000278514,ENST00000620171,ENSE00003724537,1,15,91022766,91023200,435
40127,40128,ENSG00000278532,ENST00000619582,ENSE00003750155,-1,18,69398726,69399249,524
40128,40129,ENSG00000278546,ENST00000612557,ENSE00003741654,1,17,31560132,31560573,442
40129,40130,ENSG00000278595,ENST00000617466,ENSE00003742171,1,20,4761300,4761696,397
40130,40131,ENSG00000278607,ENST00000618730,ENSE00003752855,-1,18,75070935,75071091,157
40131,40132,ENSG00000278607,ENST00000618730,ENSE00003723810,-1,18,75070483,75070670,188
40132,40133,ENSG00000278607,ENST00000618730,ENSE00003738829,-1,18,75070197,75070406,210
40133,40134,ENSG00000278610,ENST00000495684,ENSE00002351145,1,1,222815064,222815078,15
40134,40135,ENSG00000278610,ENST00000495684,ENSE00003617677,1,1,222823884,222823945,62
40135,40136,ENSG00000278610,ENST00000495684,ENSE00001863240,1,1,222899781,222899865,85
40136,40137,ENSG00000278610,ENST00000495684,ENSE00003646464,1,1,222983080,222983109,30
40137,40138,ENSG00000278610,ENST00000495684,ENSE00003597049,1,1,222990625,222990748,124
40138,40139,ENSG00000278610,ENST00000495684,ENSE00003490861,1,1,222991520,222991647,128
40139,40140,ENSG00000278610,ENST00000495684,ENSE00001938964,1,1,222992013,222992110,98
40140,40141,ENSG00000278610,ENST00000495684,ENSE00002375762,1,1,222994885,222994906,22
40141,40142,ENSG00000278611,ENST00000613560,ENSE00003749304,1,19,9538733,9538998,266
40142,40143,ENSG00000278611,ENST00000613560,ENSE00003749337,1,19,9539406,9539734,329
40143,40144,ENSG00000278611,ENST00000619671,ENSE00003739242,1,19,9538739,9538998,260
40144,40145,ENSG00000278611,ENST00000619671,ENSE00003746779,1,19,9539136,9539734,599
40145,40146,ENSG00000278626,ENST00000613130,ENSE00003723138,-1,15,20642799,20643448,650
40146,40147,ENSG00000278630,ENST00000616578,ENSE00003712347,1,13,55062945,55063002,58
40147,40148,ENSG00000278630,ENST00000616578,ENSE00003734234,1,13,55106770,55106836,67
40148,40149,ENSG00000278630,ENST00000616578,ENSE00003733405,1,13,55160957,55161490,534
40149,40150,ENSG00000278642,ENST00000610469,ENSE00003721085,1,17,57955965,57956143,179
40150,40151,ENSG00000278657,ENST00000620649,ENSE00003727636,1,22,22036344,22036494,151
40151,40152,ENSG00000278657,ENST00000620649,ENSE00003716852,1,22,22039437,22040065,629
40152,40153,ENSG00000278668,ENST00000618199,ENSE00003747417,1,17,32410159,32410746,588
40153,40154,ENSG00000278690,ENST00000617747,ENSE00003733689,1,17,36012504,36012891,388
40154,40155,ENSG00000278698,ENST00000614618,ENSE00003753875,-1,13,106773623,106774279,657
40155,40156,ENSG00000278703,ENST00000611316,ENSE00003736706,-1,18,57588611,57589091,481
40156,40157,ENSG00000278716,ENST00000620845,ENSE00003717780,1,16,85489813,85490831,1019
40157,40158,ENSG00000278727,ENST00000613696,ENSE00003744475,1,13,76887551,76891135,3585
40158,40159,ENSG00000278730,ENST00000620266,ENSE00003731771,1,17,68126666,68129586,2921
40159,40160,ENSG00000278737,ENST00000619781,ENSE00003753442,-1,15,65083042,65083663,622
40160,40161,ENSG00000278740,ENST00000612725,ENSE00003722430,1,17,68188547,68189165,619
40161,40162,ENSG00000278743,ENST00000622671,ENSE00003724254,-1,12,25385670,25386241,572
40162,40163,ENSG00000278765,ENST00000614061,ENSE00003714938,-1,17,48066704,48067293,590
40163,40164,ENSG00000278766,ENST00000619740,ENSE00003737440,1,2,97421075,97421248,174
40164,40165,ENSG00000278766,ENST00000619740,ENSE00003224749,1,2,97422960,97423220,261
40165,40166,ENSG00000278766,ENST00000619740,ENSE00003730530,1,2,97434662,97434847,186
40166,40167,ENSG00000278766,ENST00000628348,ENSE00003768706,1,2,97421178,97421248,71
40167,40168,ENSG00000278766,ENST00000628348,ENSE00003773350,1,2,97422165,97422749,585
40168,40169,ENSG00000278766,ENST00000618807,ENSE00003731050,1,2,97422165,97422602,438
40169,40170,ENSG00000278766,ENST00000618807,ENSE00003739502,1,2,97422960,97423309,350
40170,40171,ENSG00000278816,ENST00000620848,ENSE00003729868,-1,20,5061037,5061340,304
40171,40172,ENSG00000278847,ENST00000611750,ENSE00003720734,-1,Y,2934406,2934771,366
