,SNO,Gene ID,Transcript ID,Exon ID,Exon Start,Exon End,Exon Length
1041,1042,ENSG00000251637,ENST00000556163,ENSE00002175549,67888153,67888324,172
1042,1043,ENSG00000251637,ENST00000556163,ENSE00002187660,67906010,67906350,341
1043,1044,ENSG00000253236,ENST00000316124,ENSE00002131961,164467347,164467402,56
1044,1045,ENSG00000253236,ENST00000316124,ENSE00002096776,164464799,164464862,64
1045,1046,ENSG00000253236,ENST00000316124,ENSE00002104922,164449232,164449413,182
1046,1047,ENSG00000253236,ENST00000316124,ENSE00002124450,164448422,164448639,218
1047,1048,ENSG00000253298,ENST00000316124,ENSE00002125124,159466127,159466276,150
1048,1049,ENSG00000253298,ENST00000316124,ENSE00002094763,159464218,159464337,120
1049,1050,ENSG00000253298,ENST00000316124,ENSE00002115043,159459541,159459649,109
1050,1051,ENSG00000253298,ENST00000316124,ENSE00002137915,159458425,159458801,377
1051,1052,ENSG00000253298,ENST00000316124,ENSE00002125967,159453389,159453531,143
1052,1053,ENSG00000253298,ENST00000316124,ENSE00002120772,159452582,159452793,212
1053,1054,ENSG00000253298,ENST00000316124,ENSE00002102486,159448556,159449456,901
1054,1055,ENSG00000253417,ENST00000316124,ENSE00002096009,160938454,160938626,173
1055,1056,ENSG00000253417,ENST00000316124,ENSE00002113773,160935990,160936109,120
1056,1057,ENSG00000253417,ENST00000316124,ENSE00002119408,160931778,160933807,2030
1057,1058,ENSG00000253417,ENST00000355909,ENSE00002096009,160938454,160938626,173
1058,1059,ENSG00000253417,ENST00000355909,ENSE00002113773,160935990,160936109,120
1059,1060,ENSG00000253417,ENST00000355909,ENSE00002112906,160931781,160933633,1853
1060,1061,ENSG00000253428,ENST00000316124,ENSE00002116606,173689459,173689553,95
1061,1062,ENSG00000253428,ENST00000316124,ENSE00002090985,173701529,173701686,158
1062,1063,ENSG00000253428,ENST00000316124,ENSE00002104279,173705590,173705849,260
1063,1064,ENSG00000253644,ENST00000316124,ENSE00002114752,101393086,101393186,101
1064,1065,ENSG00000253644,ENST00000316124,ENSE00002128496,101390904,101390959,56
1065,1066,ENSG00000253644,ENST00000316124,ENSE00002121794,101387299,101387549,251
1066,1067,ENSG00000253679,ENST00000316124,ENSE00002128048,101262767,101262903,137
1067,1068,ENSG00000253679,ENST00000316124,ENSE00002106958,101261541,101262382,842
1068,1069,ENSG00000253702,ENST00000316124,ENSE00002118543,48620768,48621018,251
1069,1070,ENSG00000253702,ENST00000316124,ENSE00002126965,48602108,48602229,122
1070,1071,ENSG00000253702,ENST00000316124,ENSE00002131183,48600612,48600736,125
1071,1072,ENSG00000253702,ENST00000316124,ENSE00002115162,48597458,48597518,61
1072,1073,ENSG00000253787,ENST00000316124,ENSE00002094451,68189876,68189991,116
1073,1074,ENSG00000253787,ENST00000316124,ENSE00002100201,68196370,68196489,120
1074,1075,ENSG00000253787,ENST00000316124,ENSE00002093694,68198190,68198407,218
1075,1076,ENSG00000253959,ENST00000316124,ENSE00002110809,173642519,173642657,139
1076,1077,ENSG00000253959,ENST00000316124,ENSE00002110202,173657840,173658194,355
1077,1078,ENSG00000254106,ENST00000316124,ENSE00002131918,109883182,109883284,103
1078,1079,ENSG00000254106,ENST00000316124,ENSE00002120393,109883871,109883970,100
1079,1080,ENSG00000254106,ENST00000316124,ENSE00002129654,109884437,109884751,315
1080,1081,ENSG00000254119,ENST00000316124,ENSE00002133573,61785047,61785156,110
1081,1082,ENSG00000254119,ENST00000316124,ENSE00002110566,61825338,61825532,195
1082,1083,ENSG00000254119,ENST00000316124,ENSE00002125961,61834873,61834996,124
1083,1084,ENSG00000254119,ENST00000316124,ENSE00002133785,61852659,61852765,107
1084,1085,ENSG00000254119,ENST00000355909,ENSE00002129516,61825328,61825532,205
1085,1086,ENSG00000254119,ENST00000355909,ENSE00002132135,61827819,61827977,159
1086,1087,ENSG00000254119,ENST00000355909,ENSE00002125961,61834873,61834996,124
1087,1088,ENSG00000254119,ENST00000355909,ENSE00002114399,61852659,61852705,47
1088,1089,ENSG00000254119,ENST00000556163,ENSE00002097452,61825348,61825532,185
1089,1090,ENSG00000254119,ENST00000556163,ENSE00002125961,61834873,61834996,124
1090,1091,ENSG00000254119,ENST00000556163,ENSE00002107606,61852659,61852776,118
1091,1092,ENSG00000254119,ENST00000556163,ENSE00002136683,61944139,61944180,42
1092,1093,ENSG00000254119,ENST00000554197,ENSE00002118430,61825437,61825532,96
1093,1094,ENSG00000254119,ENST00000554197,ENSE00002125961,61834873,61834996,124
1094,1095,ENSG00000254119,ENST00000554197,ENSE00002107606,61852659,61852776,118
1095,1096,ENSG00000254119,ENST00000554197,ENSE00002102331,61922690,61922823,134
1096,1097,ENSG00000254119,ENST00000533922,ENSE00002107088,61825469,61825532,64
1097,1098,ENSG00000254119,ENST00000533922,ENSE00002125961,61834873,61834996,124
1098,1099,ENSG00000254119,ENST00000533922,ENSE00002107606,61852659,61852776,118
1099,1100,ENSG00000254119,ENST00000533922,ENSE00002113911,61874056,61874179,124
1100,1101,ENSG00000254119,ENST00000532706,ENSE00002098747,61834917,61834996,80
1101,1102,ENSG00000254119,ENST00000532706,ENSE00002107606,61852659,61852776,118
1102,1103,ENSG00000254119,ENST00000532706,ENSE00002101742,61854383,61854434,52
1103,1104,ENSG00000254119,ENST00000532706,ENSE00002130459,61855664,61855852,189
1104,1105,ENSG00000254119,ENST00000529070,ENSE00002120195,61834948,61834996,49
1105,1106,ENSG00000254119,ENST00000529070,ENSE00002107606,61852659,61852776,118
1106,1107,ENSG00000254119,ENST00000529070,ENSE00002133542,61879689,61879777,89
1107,1108,ENSG00000254119,ENST00000529070,ENSE00002134576,61894486,61894735,250
1108,1109,ENSG00000254119,ENST00000533091,ENSE00002130158,61834956,61834996,41
1109,1110,ENSG00000254119,ENST00000533091,ENSE00002107606,61852659,61852776,118
1110,1111,ENSG00000254119,ENST00000533091,ENSE00002124054,61939337,61939534,198
1111,1112,ENSG00000254119,ENST00000527712,ENSE00002115386,61852653,61852776,124
1112,1113,ENSG00000254119,ENST00000527712,ENSE00002090407,61885286,61885559,274
1113,1114,ENSG00000254119,ENST00000531938,ENSE00002105590,61852654,61852776,123
1114,1115,ENSG00000254119,ENST00000531938,ENSE00002122396,61861770,61862040,271
1115,1116,ENSG00000254119,ENST00000532327,ENSE00002124341,61878882,61879777,896
1116,1117,ENSG00000254119,ENST00000532327,ENSE00002114176,61885286,61885562,277
1117,1118,ENSG00000254123,ENST00000316124,ENSE00002135396,82160530,82160577,48
1118,1119,ENSG00000254123,ENST00000316124,ENSE00002101632,82151758,82151862,105
1119,1120,ENSG00000254123,ENST00000316124,ENSE00002110745,82098451,82099120,670
1120,1121,ENSG00000254123,ENST00000355909,ENSE00002111321,82160417,82160542,126
1121,1122,ENSG00000254123,ENST00000355909,ENSE00002136626,82151758,82151941,184
1122,1123,ENSG00000254123,ENST00000355909,ENSE00002099559,82108565,82108713,149
1123,1124,ENSG00000254130,ENST00000316124,ENSE00002136108,166925963,166926370,408
1124,1125,ENSG00000254130,ENST00000316124,ENSE00002124268,166907925,166908011,87
1125,1126,ENSG00000254130,ENST00000316124,ENSE00002091402,166905222,166905292,71
1126,1127,ENSG00000254209,ENST00000316124,ENSE00002100955,121684485,121684562,78
1127,1128,ENSG00000254209,ENST00000316124,ENSE00002095416,121680277,121680441,165
1128,1129,ENSG00000254209,ENST00000316124,ENSE00002111875,121671773,121671943,171
1129,1130,ENSG00000254226,ENST00000316124,ENSE00002102255,151949571,151949663,93
1130,1131,ENSG00000254226,ENST00000316124,ENSE00002128632,151950974,151951036,63
1131,1132,ENSG00000254226,ENST00000316124,ENSE00002108418,151951638,151951680,43
1132,1133,ENSG00000254226,ENST00000316124,ENSE00002110432,152194724,152194804,81
1133,1134,ENSG00000254226,ENST00000316124,ENSE00002129754,152195441,152195530,90
1134,1135,ENSG00000254226,ENST00000316124,ENSE00002131122,152231263,152231299,37
1135,1136,ENSG00000254226,ENST00000316124,ENSE00002119036,152267265,152270448,3184
1136,1137,ENSG00000254226,ENST00000355909,ENSE00002139782,151958898,151958954,57
1137,1138,ENSG00000254226,ENST00000355909,ENSE00002123150,152267265,152267355,91
1138,1139,ENSG00000254226,ENST00000355909,ENSE00002128600,152270195,152270445,251
1139,1140,ENSG00000254226,ENST00000556163,ENSE00002114248,152195448,152195530,83
1140,1141,ENSG00000254226,ENST00000556163,ENSE00002123150,152267265,152267355,91
1141,1142,ENSG00000254226,ENST00000556163,ENSE00002128600,152270195,152270445,251
1142,1143,ENSG00000254226,ENST00000554197,ENSE00002120595,152217074,152217170,97
1143,1144,ENSG00000254226,ENST00000554197,ENSE00002131122,152231263,152231299,37
1144,1145,ENSG00000254226,ENST00000554197,ENSE00002123150,152267265,152267355,91
1145,1146,ENSG00000254226,ENST00000554197,ENSE00002132616,152270195,152270432,238
1146,1147,ENSG00000254299,ENST00000316124,ENSE00003849723,172558939,172559142,204
1147,1148,ENSG00000254299,ENST00000316124,ENSE00002133197,172557867,172558095,229
1148,1149,ENSG00000254299,ENST00000316124,ENSE00003847333,172543403,172544362,960
1149,1150,ENSG00000254299,ENST00000355909,ENSE00002130891,172558939,172559014,76
1150,1151,ENSG00000254299,ENST00000355909,ENSE00002133197,172557867,172558095,229
1151,1152,ENSG00000254299,ENST00000355909,ENSE00002089972,172557392,172557502,111
1152,1153,ENSG00000254401,ENST00000316124,ENSE00003838438,11020883,11021040,158
1153,1154,ENSG00000254401,ENST00000316124,ENSE00003837456,11117836,11117949,114
1154,1155,ENSG00000254401,ENST00000316124,ENSE00002150344,11169081,11169198,118
1155,1156,ENSG00000254401,ENST00000316124,ENSE00002195236,11179907,11180004,98
1156,1157,ENSG00000254401,ENST00000316124,ENSE00003839599,11182327,11182701,375
1157,1158,ENSG00000254401,ENST00000316124,ENSE00003840172,11183010,11183251,242
1158,1159,ENSG00000254401,ENST00000316124,ENSE00003836753,11183363,11183609,247
1159,1160,ENSG00000254401,ENST00000355909,ENSE00002156807,11117854,11117949,96
1160,1161,ENSG00000254401,ENST00000355909,ENSE00002163011,11120524,11120535,12
1161,1162,ENSG00000254401,ENST00000355909,ENSE00002153006,11167823,11168157,335
1162,1163,ENSG00000254401,ENST00000355909,ENSE00002150344,11169081,11169198,118
1163,1164,ENSG00000254401,ENST00000355909,ENSE00002195236,11179907,11180004,98
1164,1165,ENSG00000254401,ENST00000355909,ENSE00002174734,11182327,11183251,925
1165,1166,ENSG00000254401,ENST00000355909,ENSE00002197066,11183363,11183611,249
1166,1167,ENSG00000254416,ENST00000316124,ENSE00002201935,110355130,110355518,389
1167,1168,ENSG00000254416,ENST00000316124,ENSE00002165787,110366361,110366534,174
1168,1169,ENSG00000254416,ENST00000316124,ENSE00002148048,110406244,110406400,157
1169,1170,ENSG00000254416,ENST00000355909,ENSE00002150718,110355199,110355518,320
1170,1171,ENSG00000254416,ENST00000355909,ENSE00002165787,110366361,110366534,174
1171,1172,ENSG00000254416,ENST00000355909,ENSE00002146552,110381926,110381986,61
1172,1173,ENSG00000254427,ENST00000316124,ENSE00002169942,45355371,45355602,232
1173,1174,ENSG00000254427,ENST00000316124,ENSE00002197852,45365749,45366121,373
1174,1175,ENSG00000254427,ENST00000355909,ENSE00002155206,45355500,45355602,103
1175,1176,ENSG00000254427,ENST00000355909,ENSE00002201020,45356396,45356653,258
1176,1177,ENSG00000254427,ENST00000556163,ENSE00002175942,45355501,45355602,102
1177,1178,ENSG00000254427,ENST00000556163,ENSE00002179150,45355879,45356648,770
1178,1179,ENSG00000254438,ENST00000316124,ENSE00002175330,13924692,13924863,172
1179,1180,ENSG00000254438,ENST00000316124,ENSE00002196971,13921450,13921961,512
1180,1181,ENSG00000254456,ENST00000316124,ENSE00002170817,25734770,25734869,100
1181,1182,ENSG00000254456,ENST00000316124,ENSE00002147271,25740476,25740560,85
1182,1183,ENSG00000254456,ENST00000316124,ENSE00002142997,25777694,25777791,98
1183,1184,ENSG00000254456,ENST00000316124,ENSE00002190384,25780481,25780622,142
1184,1185,ENSG00000254456,ENST00000316124,ENSE00002149572,25781629,25781666,38
1185,1186,ENSG00000254456,ENST00000355909,ENSE00002170817,25734770,25734869,100
1186,1187,ENSG00000254456,ENST00000355909,ENSE00002171291,25770471,25770568,98
1187,1188,ENSG00000254456,ENST00000355909,ENSE00002142997,25777694,25777791,98
1188,1189,ENSG00000254456,ENST00000355909,ENSE00002190384,25780481,25780622,142
1189,1190,ENSG00000254456,ENST00000355909,ENSE00002196744,25781629,25781758,130
1190,1191,ENSG00000254456,ENST00000556163,ENSE00002199555,25734809,25734869,61
1191,1192,ENSG00000254456,ENST00000556163,ENSE00002147271,25740476,25740560,85
1192,1193,ENSG00000254456,ENST00000556163,ENSE00002148634,25767212,25767288,77
1193,1194,ENSG00000254456,ENST00000556163,ENSE00002171291,25770471,25770568,98
1194,1195,ENSG00000254456,ENST00000556163,ENSE00002150925,25774170,25774423,254
1195,1196,ENSG00000254480,ENST00000316124,ENSE00002187565,4187140,4187204,65
1196,1197,ENSG00000254480,ENST00000316124,ENSE00002160713,4202259,4202655,397
1197,1198,ENSG00000254516,ENST00000316124,ENSE00002197277,37938601,37938703,103
1198,1199,ENSG00000254516,ENST00000316124,ENSE00002165944,37950741,37950800,60
1199,1200,ENSG00000254516,ENST00000316124,ENSE00002181752,37954451,37954663,213
1200,1201,ENSG00000254518,ENST00000316124,ENSE00002196754,50298579,50298917,339
1201,1202,ENSG00000254518,ENST00000316124,ENSE00002191536,50301944,50302128,185
1202,1203,ENSG00000254518,ENST00000355909,ENSE00002172730,50298618,50298917,300
1203,1204,ENSG00000254518,ENST00000355909,ENSE00002147168,50303139,50303262,124
1204,1205,ENSG00000254518,ENST00000355909,ENSE00002187367,50304581,50304656,76
1205,1206,ENSG00000254530,ENST00000316124,ENSE00002174170,29594226,29594295,70
1206,1207,ENSG00000254530,ENST00000316124,ENSE00002167134,29531288,29531370,83
1207,1208,ENSG00000254530,ENST00000316124,ENSE00002148161,29395363,29395452,90
1208,1209,ENSG00000254530,ENST00000316124,ENSE00002159962,29335878,29336082,205
1209,1210,ENSG00000254530,ENST00000355909,ENSE00002153776,29350230,29350349,120
1210,1211,ENSG00000254530,ENST00000355909,ENSE00002190104,29335898,29336082,185
1211,1212,ENSG00000254580,ENST00000316124,ENSE00002192338,106132066,106132116,51
1212,1213,ENSG00000254580,ENST00000316124,ENSE00002174469,106119714,106119906,193
1213,1214,ENSG00000254580,ENST00000316124,ENSE00002178645,106112459,106112623,165
1214,1215,ENSG00000254594,ENST00000316124,ENSE00002163319,24262081,24262205,125
1215,1216,ENSG00000254594,ENST00000316124,ENSE00002196192,24259918,24260013,96
1216,1217,ENSG00000254594,ENST00000316124,ENSE00002160452,24259436,24259562,127
1217,1218,ENSG00000254594,ENST00000316124,ENSE00002173110,24258192,24258311,120
1218,1219,ENSG00000254594,ENST00000316124,ENSE00002186521,24248873,24248929,57
1219,1220,ENSG00000254594,ENST00000316124,ENSE00002195532,24235477,24235505,29
1220,1221,ENSG00000254594,ENST00000355909,ENSE00002167538,24262081,24262218,138
1221,1222,ENSG00000254594,ENST00000355909,ENSE00002196192,24259918,24260013,96
1222,1223,ENSG00000254594,ENST00000355909,ENSE00002143917,24259399,24259562,164
1223,1224,ENSG00000254654,ENST00000316124,ENSE00002180715,44973902,44974407,506
1224,1225,ENSG00000254654,ENST00000316124,ENSE00002179063,44974796,44974893,98
1225,1226,ENSG00000254654,ENST00000316124,ENSE00002143580,44977309,44977402,94
1226,1227,ENSG00000254654,ENST00000316124,ENSE00002162232,44977488,44978028,541
1227,1228,ENSG00000254659,ENST00000316124,ENSE00002167688,109823620,109823847,228
1228,1229,ENSG00000254659,ENST00000316124,ENSE00002157513,109822923,109823087,165
1229,1230,ENSG00000254659,ENST00000316124,ENSE00002157142,109787620,109787713,94
1230,1231,ENSG00000254659,ENST00000316124,ENSE00003589412,109780982,109781036,55
1231,1232,ENSG00000254659,ENST00000316124,ENSE00002180422,109751442,109751519,78
1232,1233,ENSG00000254661,ENST00000316124,ENSE00002200638,15910957,15911070,114
1233,1234,ENSG00000254661,ENST00000316124,ENSE00002172020,15911782,15911884,103
1234,1235,ENSG00000254661,ENST00000316124,ENSE00002198393,15923284,15923382,99
1235,1236,ENSG00000254661,ENST00000316124,ENSE00002196697,15927232,15927443,212
1236,1237,ENSG00000254699,ENST00000316124,ENSE00002157914,86193433,86193482,50
1237,1238,ENSG00000254699,ENST00000316124,ENSE00002148867,86192787,86192914,128
1238,1239,ENSG00000254823,ENST00000316124,ENSE00002201131,123314503,123314770,268
1239,1240,ENSG00000254823,ENST00000316124,ENSE00002159063,123313674,123313793,120
1240,1241,ENSG00000254823,ENST00000355909,ENSE00002161746,123314492,123314767,276
1241,1242,ENSG00000254823,ENST00000355909,ENSE00002513115,123314321,123314398,78
1242,1243,ENSG00000254823,ENST00000355909,ENSE00002165712,123313703,123313793,91
1243,1244,ENSG00000254863,ENST00000316124,ENSE00002167615,119988591,119988834,244
1244,1245,ENSG00000254863,ENST00000316124,ENSE00002164403,119987954,119988227,274
1245,1246,ENSG00000254863,ENST00000355909,ENSE00002147649,119994594,119994709,116
1246,1247,ENSG00000254863,ENST00000355909,ENSE00002199300,119989457,119989679,223
1247,1248,ENSG00000254863,ENST00000355909,ENSE00002142360,119988665,119988804,140
1248,1249,ENSG00000254863,ENST00000556163,ENSE00002172982,119994888,119995037,150
1249,1250,ENSG00000254863,ENST00000556163,ENSE00002163786,119989281,119989456,176
1250,1251,ENSG00000254863,ENST00000556163,ENSE00002155375,119988764,119988901,138
1251,1252,ENSG00000254946,ENST00000316124,ENSE00002192715,15552855,15552913,59
1252,1253,ENSG00000254946,ENST00000316124,ENSE00002145725,15557218,15557262,45
1253,1254,ENSG00000254946,ENST00000316124,ENSE00002145062,15561878,15562228,351
1254,1255,ENSG00000254946,ENST00000316124,ENSE00002195611,15585708,15585802,95
1255,1256,ENSG00000254946,ENST00000316124,ENSE00002145690,15591078,15591098,21
1256,1257,ENSG00000254952,ENST00000316124,ENSE00002172156,60160725,60160822,98
1257,1258,ENSG00000254952,ENST00000316124,ENSE00002187216,60160279,60160382,104
1258,1259,ENSG00000254952,ENST00000316124,ENSE00002173638,60159687,60159869,183
1259,1260,ENSG00000254968,ENST00000316124,ENSE00002171433,112393118,112393241,124
1260,1261,ENSG00000254968,ENST00000316124,ENSE00002187476,112393305,112393411,107
1261,1262,ENSG00000254968,ENST00000316124,ENSE00002145546,112541293,112541916,624
1262,1263,ENSG00000254968,ENST00000355909,ENSE00002182866,112482232,112482455,224
1263,1264,ENSG00000254968,ENST00000355909,ENSE00002167687,112485669,112485779,111
1264,1265,ENSG00000254968,ENST00000355909,ENSE00002149428,112541293,112541434,142
1265,1266,ENSG00000254968,ENST00000355909,ENSE00002192201,112621687,112621729,43
1266,1267,ENSG00000254968,ENST00000556163,ENSE00002196432,112484345,112484616,272
1267,1268,ENSG00000254968,ENST00000556163,ENSE00002167687,112485669,112485779,111
1268,1269,ENSG00000254968,ENST00000556163,ENSE00002152684,112487759,112487836,78
1269,1270,ENSG00000255008,ENST00000316124,ENSE00002196342,59565765,59566074,310
1270,1271,ENSG00000255008,ENST00000316124,ENSE00002170457,59565453,59565568,116
1271,1272,ENSG00000255008,ENST00000316124,ENSE00002148573,59565015,59565100,86
1272,1273,ENSG00000255008,ENST00000316124,ENSE00002466565,59563814,59563906,93
1273,1274,ENSG00000255008,ENST00000316124,ENSE00002192422,59562519,59562584,66
1274,1275,ENSG00000255008,ENST00000316124,ENSE00002189929,59561146,59561243,98
1275,1276,ENSG00000255079,ENST00000316124,ENSE00002183814,44696221,44696301,81
1276,1277,ENSG00000255079,ENST00000316124,ENSE00002178606,44694863,44695570,708
1277,1278,ENSG00000255109,ENST00000316124,ENSE00002170445,42239710,42239819,110
1278,1279,ENSG00000255109,ENST00000316124,ENSE00002141488,42238093,42238159,67
1279,1280,ENSG00000255109,ENST00000316124,ENSE00002195862,42202334,42202504,171
1280,1281,ENSG00000255109,ENST00000316124,ENSE00002178185,42183292,42183390,99
1281,1282,ENSG00000255109,ENST00000355909,ENSE00002200552,42239710,42239735,26
1282,1283,ENSG00000255109,ENST00000355909,ENSE00002141488,42238093,42238159,67
1283,1284,ENSG00000255109,ENST00000355909,ENSE00002198978,42188546,42188656,111
1284,1285,ENSG00000255109,ENST00000355909,ENSE00002174215,42187615,42187778,164
1285,1286,ENSG00000255109,ENST00000355909,ENSE00002180130,42183297,42183390,94
1286,1287,ENSG00000255109,ENST00000556163,ENSE00002150174,42253614,42253712,99
1287,1288,ENSG00000255109,ENST00000556163,ENSE00002157307,42241048,42241118,71
1288,1289,ENSG00000255109,ENST00000556163,ENSE00002158887,42239710,42239826,117
1289,1290,ENSG00000255109,ENST00000556163,ENSE00002141488,42238093,42238159,67
1290,1291,ENSG00000255109,ENST00000556163,ENSE00002181730,42214795,42214986,192
1291,1292,ENSG00000255133,ENST00000316124,ENSE00002176086,33821994,33822095,102
1292,1293,ENSG00000255133,ENST00000316124,ENSE00002190124,33819790,33819904,115
1293,1294,ENSG00000255133,ENST00000316124,ENSE00002196684,33814877,33814967,91
1294,1295,ENSG00000255169,ENST00000316124,ENSE00002175566,33804768,33804874,107
1295,1296,ENSG00000255169,ENST00000316124,ENSE00002177276,33804997,33805086,90
1296,1297,ENSG00000255169,ENST00000316124,ENSE00002168178,33805292,33805641,350
1297,1298,ENSG00000255175,ENST00000316124,ENSE00002141652,38646323,38646348,26
1298,1299,ENSG00000255175,ENST00000316124,ENSE00002164510,38634971,38635095,125
1299,1300,ENSG00000255175,ENST00000316124,ENSE00002161941,38633747,38633808,62
1300,1301,ENSG00000255175,ENST00000316124,ENSE00002193832,38619704,38619870,167
1301,1302,ENSG00000255175,ENST00000316124,ENSE00002200885,38618264,38618312,49
1302,1303,ENSG00000255175,ENST00000355909,ENSE00002187939,38646323,38646356,34
1303,1304,ENSG00000255175,ENST00000355909,ENSE00002164510,38634971,38635095,125
1304,1305,ENSG00000255175,ENST00000355909,ENSE00002161941,38633747,38633808,62
1305,1306,ENSG00000255175,ENST00000355909,ENSE00002193832,38619704,38619870,167
1306,1307,ENSG00000255175,ENST00000355909,ENSE00002184932,38618329,38618417,89
1307,1308,ENSG00000255178,ENST00000316124,ENSE00002200942,80761978,80762826,849
1308,1309,ENSG00000255178,ENST00000316124,ENSE00002162718,80760484,80760574,91
1309,1310,ENSG00000255178,ENST00000316124,ENSE00002153075,80751200,80751830,631
1310,1311,ENSG00000255187,ENST00000316124,ENSE00002169661,91158083,91158287,205
1311,1312,ENSG00000255187,ENST00000316124,ENSE00002178769,91166749,91166892,144
1312,1313,ENSG00000255187,ENST00000316124,ENSE00002174529,91167140,91167294,155
1313,1314,ENSG00000255193,ENST00000316124,ENSE00002167903,23730588,23730886,299
1314,1315,ENSG00000255193,ENST00000316124,ENSE00002144471,23731600,23731658,59
1315,1316,ENSG00000255193,ENST00000316124,ENSE00002159086,23794823,23794884,62
1316,1317,ENSG00000255193,ENST00000316124,ENSE00002153602,23796708,23796970,263
1317,1318,ENSG00000255226,ENST00000316124,ENSE00002164575,45751724,45751871,148
1318,1319,ENSG00000255226,ENST00000316124,ENSE00002150720,45750823,45751208,386
1319,1320,ENSG00000255226,ENST00000355909,ENSE00002167323,45751511,45751573,63
1320,1321,ENSG00000255226,ENST00000355909,ENSE00002198696,45751106,45751208,103
1321,1322,ENSG00000255258,ENST00000316124,ENSE00002170532,133810349,133810376,28
1322,1323,ENSG00000255258,ENST00000316124,ENSE00002163157,133810077,133810169,93
1323,1324,ENSG00000255258,ENST00000316124,ENSE00002158173,133783671,133784524,854
1324,1325,ENSG00000255267,ENST00000316124,ENSE00002193270,45371397,45372840,1444
1325,1326,ENSG00000255267,ENST00000316124,ENSE00002190109,45379355,45379587,233
1326,1327,ENSG00000255267,ENST00000316124,ENSE00002169973,45379935,45380138,204
1327,1328,ENSG00000255267,ENST00000316124,ENSE00002192871,45387227,45387309,83
1328,1329,ENSG00000255267,ENST00000316124,ENSE00002192374,45387876,45388508,633
1329,1330,ENSG00000255269,ENST00000316124,ENSE00003788850,46219581,46219655,75
1330,1331,ENSG00000255269,ENST00000316124,ENSE00002188334,46215727,46215891,165
1331,1332,ENSG00000255269,ENST00000316124,ENSE00002183246,46213824,46214224,401
1332,1333,ENSG00000255269,ENST00000355909,ENSE00003784568,46219772,46219854,83
1333,1334,ENSG00000255269,ENST00000355909,ENSE00002188334,46215727,46215891,165
1334,1335,ENSG00000255269,ENST00000355909,ENSE00002183246,46213824,46214224,401
1335,1336,ENSG00000255269,ENST00000556163,ENSE00003788340,46219942,46220229,288
1336,1337,ENSG00000255269,ENST00000556163,ENSE00002188334,46215727,46215891,165
1337,1338,ENSG00000255269,ENST00000556163,ENSE00002183246,46213824,46214224,401
1338,1339,ENSG00000255269,ENST00000554197,ENSE00003783965,46220363,46220438,76
1339,1340,ENSG00000255269,ENST00000554197,ENSE00002188334,46215727,46215891,165
1340,1341,ENSG00000255269,ENST00000554197,ENSE00003789705,46213828,46214224,397
1341,1342,ENSG00000255269,ENST00000533922,ENSE00003788850,46219581,46219655,75
1342,1343,ENSG00000255269,ENST00000533922,ENSE00003789430,46216253,46216368,116
1343,1344,ENSG00000255269,ENST00000533922,ENSE00002188334,46215727,46215891,165
1344,1345,ENSG00000255269,ENST00000533922,ENSE00003790593,46214100,46214224,125
1345,1346,ENSG00000255300,ENST00000316124,ENSE00002175194,42085389,42085458,70
1346,1347,ENSG00000255300,ENST00000316124,ENSE00002201887,42070534,42070647,114
1347,1348,ENSG00000255300,ENST00000316124,ENSE00002194709,42068748,42068865,118
1348,1349,ENSG00000255300,ENST00000316124,ENSE00002158501,41993385,41993666,282
1349,1350,ENSG00000255300,ENST00000355909,ENSE00002159828,42163808,42163851,44
1350,1351,ENSG00000255300,ENST00000355909,ENSE00002186289,42126615,42126699,85
1351,1352,ENSG00000255300,ENST00000355909,ENSE00002164444,42110507,42110597,91
1352,1353,ENSG00000255300,ENST00000355909,ENSE00002201887,42070534,42070647,114
1353,1354,ENSG00000255300,ENST00000355909,ENSE00002148176,42068575,42068865,291
1354,1355,ENSG00000255327,ENST00000316124,ENSE00002171827,134950708,134951297,590
1355,1356,ENSG00000255327,ENST00000316124,ENSE00002166394,134951397,134951568,172
1356,1357,ENSG00000255332,ENST00000316124,ENSE00002711875,91794362,91794422,61
1357,1358,ENSG00000255332,ENST00000316124,ENSE00002721363,91795309,91795461,153
1358,1359,ENSG00000255332,ENST00000316124,ENSE00002149642,91796001,91796108,108
1359,1360,ENSG00000255332,ENST00000316124,ENSE00002710906,91800221,91800931,711
1360,1361,ENSG00000255332,ENST00000355909,ENSE00002192094,91795307,91795412,106
1361,1362,ENSG00000255332,ENST00000355909,ENSE00002149642,91796001,91796108,108
1362,1363,ENSG00000255332,ENST00000355909,ENSE00002184449,91803292,91803492,201
1363,1364,ENSG00000255332,ENST00000556163,ENSE00002734204,91803355,91803492,138
1364,1365,ENSG00000255332,ENST00000556163,ENSE00002201485,91811989,91812294,306
1365,1366,ENSG00000255344,ENST00000316124,ENSE00002143862,134714542,134714780,239
1366,1367,ENSG00000255344,ENST00000316124,ENSE00002196836,134715707,134715922,216
1367,1368,ENSG00000255363,ENST00000316124,ENSE00003800831,76630195,76630427,233
1368,1369,ENSG00000255363,ENST00000316124,ENSE00003799293,76628404,76628481,78
1369,1370,ENSG00000255363,ENST00000316124,ENSE00003797644,76627739,76627801,63
1370,1371,ENSG00000255363,ENST00000316124,ENSE00003796935,76626573,76627225,653
1371,1372,ENSG00000255363,ENST00000316124,ENSE00003792485,76607853,76608238,386
1372,1373,ENSG00000255363,ENST00000355909,ENSE00002187154,76630191,76630363,173
