,SNO,Gene ID,Transcript ID,Exon ID,Exon Start,Exon End,Exon Length
2584,2585,ENSG00000282057,ENST00000602376,ENSE00001937213,85495431,85495804,374
2585,2586,ENSG00000282057,ENST00000532116,ENSE00001854971,85576657,85576858,202
2586,2587,ENSG00000282057,ENST00000532116,ENSE00001918287,85575832,85575904,73
2587,2588,ENSG00000282057,ENST00000532116,ENSE00003775767,85496166,85496281,116
2588,2589,ENSG00000282057,ENST00000532116,ENSE00001898871,85495739,85495878,140
2589,2590,ENSG00000282097,ENST00000536405,ENSE00003776472,234709383,234709438,56
2590,2591,ENSG00000282097,ENST00000536405,ENSE00003775801,234712705,234713116,412
2591,2592,ENSG00000282097,ENST00000536405,ENSE00003778642,234719291,234719431,141
2592,2593,ENSG00000282097,ENST00000536405,ENSE00003775560,234719573,234720220,648
2593,2594,ENSG00000282143,ENST00000536405,ENSE00003782902,16656879,16656974,96
2594,2595,ENSG00000282143,ENST00000536405,ENSE00003778966,16665391,16665527,137
2595,2596,ENSG00000282143,ENST00000536405,ENSE00003777839,16666941,16667524,584
2596,2597,ENSG00000282265,ENST00000536405,ENSE00003781580,215393959,215394418,460
2597,2598,ENSG00000282265,ENST00000536405,ENSE00003776496,215393646,215393767,122
2598,2599,ENSG00000282317,ENST00000536405,ENSE00003783636,244731024,244731586,563
2599,2600,ENSG00000282418,ENST00000536405,ENSE00003776193,225465021,225465310,290
2600,2601,ENSG00000282418,ENST00000536405,ENSE00003775620,225473569,225473837,269
2601,2602,ENSG00000282564,ENST00000536405,ENSE00003780410,230426491,230426765,275
2602,2603,ENSG00000282564,ENST00000536405,ENSE00003775499,230436558,230436822,265
2603,2604,ENSG00000282718,ENST00000536405,ENSE00003779308,212916787,212917037,251
2604,2605,ENSG00000282718,ENST00000536405,ENSE00003777876,212917116,212917200,85
2605,2606,ENSG00000282718,ENST00000536405,ENSE00003778603,212917360,212917577,218
2606,2607,ENSG00000282740,ENST00000536405,ENSE00003780979,16750494,16750589,96
2607,2608,ENSG00000282740,ENST00000536405,ENSE00003781016,16741937,16742073,137
2608,2609,ENSG00000282740,ENST00000536405,ENSE00003777434,16739938,16740523,586
2609,2610,ENSG00000282787,ENST00000536405,ENSE00003780119,125162379,125162971,593
2610,2611,ENSG00000282843,ENST00000536405,ENSE00003789137,17201456,17201733,278
2611,2612,ENSG00000282843,ENST00000536405,ENSE00003784367,17197570,17197613,44
2612,2613,ENSG00000282843,ENST00000536405,ENSE00003788051,17196529,17196754,226
2613,2614,ENSG00000282843,ENST00000536405,ENSE00003785714,17195020,17195133,114
2614,2615,ENSG00000282843,ENST00000536405,ENSE00003791158,17193232,17193797,566
2615,2616,ENSG00000282849,ENST00000536405,ENSE00003785232,200483102,200483604,503
2616,2617,ENSG00000282849,ENST00000536405,ENSE00003790569,200478020,200478154,135
2617,2618,ENSG00000282863,ENST00000536405,ENSE00003789098,78179174,78179246,73
2618,2619,ENSG00000282863,ENST00000536405,ENSE00003787811,78465994,78466178,185
2619,2620,ENSG00000282863,ENST00000536405,ENSE00003784909,78525330,78525484,155
2620,2621,ENSG00000282863,ENST00000536405,ENSE00003785835,78527293,78527338,46
2621,2622,ENSG00000282863,ENST00000541891,ENSE00003755256,78238255,78238304,50
2622,2623,ENSG00000282863,ENST00000541891,ENSE00003785784,78528751,78528814,64
2623,2624,ENSG00000282863,ENST00000541891,ENSE00001601002,78674689,78675109,421
2624,2625,ENSG00000282863,ENST00000244906,ENSE00002033776,78406544,78406699,156
2625,2626,ENSG00000282863,ENST00000244906,ENSE00003784909,78525330,78525484,155
2626,2627,ENSG00000282863,ENST00000244906,ENSE00003785784,78528751,78528814,64
2627,2628,ENSG00000282863,ENST00000244906,ENSE00001805042,78550638,78550857,220
2628,2629,ENSG00000282887,ENST00000536405,ENSE00003803975,110472543,110472862,320
2629,2630,ENSG00000282887,ENST00000536405,ENSE00003802446,110473567,110473794,228
2630,2631,ENSG00000282887,ENST00000536405,ENSE00003788661,110473944,110474082,139
2631,2632,ENSG00000282887,ENST00000536405,ENSE00003805022,110474708,110474966,259
2632,2633,ENSG00000282887,ENST00000541891,ENSE00003809403,110473776,110473794,19
2633,2634,ENSG00000282887,ENST00000541891,ENSE00003788661,110473944,110474082,139
2634,2635,ENSG00000282887,ENST00000541891,ENSE00003791498,110474708,110474980,273
2635,2636,ENSG00000282898,ENST00000536405,ENSE00003790448,79324586,79324852,267
2636,2637,ENSG00000282898,ENST00000536405,ENSE00003789533,79323769,79324060,292
2637,2638,ENSG00000282906,ENST00000536405,ENSE00003790960,65123667,65123780,114
2638,2639,ENSG00000282906,ENST00000536405,ENSE00003785741,65140380,65141185,806
2639,2640,ENSG00000282906,ENST00000541891,ENSE00003787401,65134495,65134674,180
2640,2641,ENSG00000282906,ENST00000541891,ENSE00003788979,65138712,65138820,109
2641,2642,ENSG00000282906,ENST00000541891,ENSE00003788562,65140380,65141011,632
2642,2643,ENSG00000282952,ENST00000536405,ENSE00003785386,78551615,78551719,105
2643,2644,ENSG00000282952,ENST00000536405,ENSE00003784598,78549700,78549783,84
2644,2645,ENSG00000282952,ENST00000536405,ENSE00003784108,78538391,78538773,383
2645,2646,ENSG00000282996,ENST00000536405,ENSE00003788109,28303300,28303468,169
2646,2647,ENSG00000282996,ENST00000536405,ENSE00003784617,28305399,28305966,568
2647,2648,ENSG00000282996,ENST00000536405,ENSE00003787494,28307553,28307658,106
2648,2649,ENSG00000283044,ENST00000536405,ENSE00003785097,207416052,207416236,185
2649,2650,ENSG00000283044,ENST00000536405,ENSE00003788386,207404852,207404951,100
2650,2651,ENSG00000283044,ENST00000536405,ENSE00003788650,207401691,207401884,194
2651,2652,ENSG00000283053,ENST00000536405,ENSE00003784387,90622143,90623611,1469
2652,2653,ENSG00000283095,ENST00000536405,ENSE00003788959,131891640,131892989,1350
2653,2654,ENSG00000283095,ENST00000536405,ENSE00003791213,131895113,131895297,185
2654,2655,ENSG00000283096,ENST00000536405,ENSE00003788942,78176928,78178186,1259
2655,2656,ENSG00000283217,ENST00000536405,ENSE00002168679,43556436,43556461,26
2656,2657,ENSG00000283217,ENST00000536405,ENSE00002157728,43556900,43556961,62
2657,2658,ENSG00000283217,ENST00000536405,ENSE00003797455,43584560,43584674,115
2658,2659,ENSG00000283217,ENST00000536405,ENSE00003792492,43640952,43641034,83
2659,2660,ENSG00000283217,ENST00000536405,ENSE00002152962,43672991,43673393,403
2660,2661,ENSG00000283217,ENST00000541891,ENSE00003795591,43576588,43576611,24
2661,2662,ENSG00000283217,ENST00000541891,ENSE00003797455,43584560,43584674,115
2662,2663,ENSG00000283217,ENST00000541891,ENSE00003792492,43640952,43641034,83
2663,2664,ENSG00000283217,ENST00000541891,ENSE00002168359,43672991,43673243,253
2664,2665,ENSG00000283217,ENST00000244906,ENSE00002198898,43579195,43579516,322
2665,2666,ENSG00000283217,ENST00000244906,ENSE00003793533,43584560,43584601,42
2666,2667,ENSG00000283217,ENST00000602376,ENSE00002150282,43670286,43670474,189
2667,2668,ENSG00000283217,ENST00000602376,ENSE00002201669,43672991,43673282,292
2668,2669,ENSG00000283255,ENST00000536405,ENSE00001658178,168407239,168407274,36
2669,2670,ENSG00000283255,ENST00000536405,ENSE00001691056,168402039,168402343,305
2670,2671,ENSG00000283255,ENST00000536405,ENSE00001619795,168401483,168401530,48
2671,2672,ENSG00000283317,ENST00000536405,ENSE00003795514,161440880,161440996,117
2672,2673,ENSG00000283317,ENST00000536405,ENSE00003795217,161433444,161433895,452
2673,2674,ENSG00000283360,ENST00000536405,ENSE00003798112,161470470,161470523,54
2674,2675,ENSG00000283360,ENST00000536405,ENSE00003797812,161427826,161428019,194
2675,2676,ENSG00000283360,ENST00000536405,ENSE00003794270,161420223,161420399,177
2676,2677,ENSG00000283360,ENST00000536405,ENSE00003798804,161419669,161419888,220
2677,2678,ENSG00000283360,ENST00000536405,ENSE00003791947,161403409,161403626,218
2678,2679,ENSG00000283415,ENST00000536405,ENSE00003794948,6926352,6926877,526
2679,2680,ENSG00000283415,ENST00000536405,ENSE00003798265,6924498,6924575,78
2680,2681,ENSG00000283415,ENST00000536405,ENSE00003796558,6850754,6850818,65
2681,2682,ENSG00000283415,ENST00000536405,ENSE00003795649,6821942,6826094,4153
2682,2683,ENSG00000283445,ENST00000536405,ENSE00003792089,58715609,58715641,33
2683,2684,ENSG00000283445,ENST00000536405,ENSE00003793158,58717757,58717920,164
2684,2685,ENSG00000283445,ENST00000536405,ENSE00003796318,58718561,58718748,188
2685,2686,ENSG00000283445,ENST00000536405,ENSE00003799836,58750831,58751342,512
2686,2687,ENSG00000283445,ENST00000536405,ENSE00003797486,58757643,58757800,158
2687,2688,ENSG00000283445,ENST00000536405,ENSE00003797477,58758279,58758305,27
2688,2689,ENSG00000283445,ENST00000536405,ENSE00003792535,58758487,58759623,1137
2689,2690,ENSG00000283445,ENST00000541891,ENSE00003801169,58718420,58718748,329
2690,2691,ENSG00000283445,ENST00000541891,ENSE00003795485,58766110,58766187,78
2691,2692,ENSG00000283445,ENST00000541891,ENSE00003794558,58767833,58767935,103
2692,2693,ENSG00000283445,ENST00000541891,ENSE00003796089,58769098,58771295,2198
2693,2694,ENSG00000283696,ENST00000536405,ENSE00003798873,161399409,161399912,504
2694,2695,ENSG00000283696,ENST00000536405,ENSE00003798190,161421932,161422424,493
2695,2696,ENSG00000283973,ENST00000536405,ENSE00003807522,42961724,42961791,68
2696,2697,ENSG00000283973,ENST00000536405,ENSE00003806011,42961039,42961140,102
2697,2698,ENSG00000283973,ENST00000536405,ENSE00003808574,42960449,42960551,103
2698,2699,ENSG00000283973,ENST00000536405,ENSE00003807005,42959540,42959593,54
2699,2700,ENSG00000283973,ENST00000536405,ENSE00003808056,42959065,42959272,208
2700,2701,ENSG00000283973,ENST00000541891,ENSE00003804657,42961724,42961864,141
2701,2702,ENSG00000283973,ENST00000541891,ENSE00003808830,42961250,42961471,222
2702,2703,ENSG00000283973,ENST00000541891,ENSE00003806011,42961039,42961140,102
2703,2704,ENSG00000283973,ENST00000541891,ENSE00003808574,42960449,42960551,103
2704,2705,ENSG00000283973,ENST00000541891,ENSE00003807005,42959540,42959593,54
2705,2706,ENSG00000283973,ENST00000541891,ENSE00003803679,42959158,42959294,137
2706,2707,ENSG00000284616,ENST00000536405,ENSE00003812690,5306942,5307394,453
2707,2708,ENSG00000284616,ENST00000536405,ENSE00003812264,5304401,5305029,629
2708,2709,ENSG00000284616,ENST00000536405,ENSE00003813945,5303328,5303393,66
2709,2710,ENSG00000284616,ENST00000536405,ENSE00003812912,5301928,5302004,77
2710,2711,ENSG00000284632,ENST00000536405,ENSE00003811830,38774477,38774508,32
2711,2712,ENSG00000284632,ENST00000536405,ENSE00003812236,38754216,38754623,408
2712,2713,ENSG00000284632,ENST00000541891,ENSE00003812540,38815876,38815979,104
2713,2714,ENSG00000284632,ENST00000541891,ENSE00003812436,38784540,38784735,196
2714,2715,ENSG00000284632,ENST00000541891,ENSE00003811853,38756424,38756605,182
2715,2716,ENSG00000284632,ENST00000541891,ENSE00003812236,38754216,38754623,408
2716,2717,ENSG00000284632,ENST00000244906,ENSE00003813274,38803901,38804085,185
2717,2718,ENSG00000284632,ENST00000244906,ENSE00003812436,38784540,38784735,196
2718,2719,ENSG00000284632,ENST00000244906,ENSE00003812278,38781167,38781299,133
2719,2720,ENSG00000284640,ENST00000536405,ENSE00003814284,35146299,35146435,137
2720,2721,ENSG00000284640,ENST00000536405,ENSE00003812940,35144867,35145096,230
2721,2722,ENSG00000284640,ENST00000536405,ENSE00003812457,35141515,35143033,1519
2722,2723,ENSG00000284641,ENST00000536405,ENSE00003811479,20476222,20476405,184
2723,2724,ENSG00000284641,ENST00000536405,ENSE00003813693,20477992,20478793,802
2724,2725,ENSG00000284641,ENST00000541891,ENSE00003812194,20476630,20476839,210
2725,2726,ENSG00000284641,ENST00000541891,ENSE00003812584,20477992,20478937,946
2726,2727,ENSG00000284642,ENST00000536405,ENSE00003812020,10395416,10395523,108
2727,2728,ENSG00000284642,ENST00000536405,ENSE00003811717,10395851,10396041,191
2728,2729,ENSG00000284642,ENST00000541891,ENSE00003812824,10395618,10396376,759
2729,2730,ENSG00000284642,ENST00000541891,ENSE00003813784,10396823,10397432,610
2730,2731,ENSG00000284642,ENST00000244906,ENSE00003813799,10395783,10396370,588
2731,2732,ENSG00000284642,ENST00000244906,ENSE00003811481,10396823,10397376,554
2732,2733,ENSG00000284642,ENST00000602376,ENSE00003812229,10396238,10396376,139
2733,2734,ENSG00000284642,ENST00000602376,ENSE00003814083,10396833,10397363,531
2734,2735,ENSG00000284646,ENST00000536405,ENSE00003813591,11319007,11319093,87
2735,2736,ENSG00000284646,ENST00000536405,ENSE00003812454,11314605,11314875,271
2736,2737,ENSG00000284646,ENST00000536405,ENSE00003812739,11312256,11312403,148
2737,2738,ENSG00000284646,ENST00000536405,ENSE00003812764,11311734,11311969,236
2738,2739,ENSG00000284650,ENST00000536405,ENSE00003814000,37133489,37133607,119
2739,2740,ENSG00000284650,ENST00000536405,ENSE00003813547,37135227,37136146,920
2740,2741,ENSG00000284652,ENST00000536405,ENSE00003813485,9421098,9422862,1765
2741,2742,ENSG00000284653,ENST00000536405,ENSE00003813420,18015712,18016371,660
2742,2743,ENSG00000284653,ENST00000536405,ENSE00003812661,18035789,18035900,112
2743,2744,ENSG00000284653,ENST00000536405,ENSE00003812334,18038305,18038817,513
2744,2745,ENSG00000284653,ENST00000536405,ENSE00003811891,18044885,18045612,728
2745,2746,ENSG00000284657,ENST00000536405,ENSE00003813503,25239494,25240253,760
2746,2747,ENSG00000284666,ENST00000536405,ENSE00003811892,5481956,5482028,73
2747,2748,ENSG00000284666,ENST00000536405,ENSE00003812592,5480787,5481322,536
2748,2749,ENSG00000284676,ENST00000536405,ENSE00003811967,29755175,29755280,106
2749,2750,ENSG00000284676,ENST00000536405,ENSE00003813944,29760123,29760392,270
2750,2751,ENSG00000284676,ENST00000536405,ENSE00003812565,29776806,29776929,124
2751,2752,ENSG00000284676,ENST00000536405,ENSE00003814004,29784006,29784297,292
2752,2753,ENSG00000284676,ENST00000536405,ENSE00003813631,29789437,29790597,1161
2753,2754,ENSG00000284677,ENST00000536405,ENSE00003811504,40449820,40450039,220
2754,2755,ENSG00000284677,ENST00000536405,ENSE00003813367,40438525,40438566,42
2755,2756,ENSG00000284677,ENST00000536405,ENSE00003812537,40438320,40438400,81
2756,2757,ENSG00000284677,ENST00000536405,ENSE00003813488,40436532,40436611,80
2757,2758,ENSG00000284677,ENST00000536405,ENSE00003811815,40436199,40436448,250
2758,2759,ENSG00000284692,ENST00000536405,ENSE00003811932,5492755,5492889,135
2759,2760,ENSG00000284692,ENST00000536405,ENSE00003813720,5491144,5491581,438
2760,2761,ENSG00000284692,ENST00000536405,ENSE00003814146,5478736,5478841,106
2761,2762,ENSG00000284692,ENST00000541891,ENSE00003813876,5492755,5493057,303
2762,2763,ENSG00000284692,ENST00000541891,ENSE00003811802,5492488,5492607,120
2763,2764,ENSG00000284692,ENST00000541891,ENSE00003813001,5489795,5491581,1787
2764,2765,ENSG00000284692,ENST00000244906,ENSE00003835401,5492755,5492804,50
2765,2766,ENSG00000284692,ENST00000244906,ENSE00003811802,5492488,5492607,120
2766,2767,ENSG00000284692,ENST00000244906,ENSE00003813720,5491144,5491581,438
2767,2768,ENSG00000284692,ENST00000244906,ENSE00003836189,5490829,5491050,222
2768,2769,ENSG00000284694,ENST00000536405,ENSE00003813545,4484194,4484375,182
2769,2770,ENSG00000284694,ENST00000536405,ENSE00003814124,4479131,4482350,3220
2770,2771,ENSG00000284696,ENST00000536405,ENSE00003811706,50321017,50321161,145
2771,2772,ENSG00000284696,ENST00000536405,ENSE00003813156,50295520,50295606,87
2772,2773,ENSG00000284696,ENST00000536405,ENSE00003811669,50292927,50293024,98
2773,2774,ENSG00000284696,ENST00000536405,ENSE00003814161,50284017,50284118,102
2774,2775,ENSG00000284696,ENST00000536405,ENSE00003812523,50280035,50280175,141
2775,2776,ENSG00000284696,ENST00000536405,ENSE00003813447,50266336,50266589,254
2776,2777,ENSG00000284696,ENST00000536405,ENSE00003811953,50258633,50258773,141
2777,2778,ENSG00000284696,ENST00000536405,ENSE00003813749,50258028,50258121,94
2778,2779,ENSG00000284696,ENST00000536405,ENSE00003813866,50253837,50253967,131
2779,2780,ENSG00000284696,ENST00000536405,ENSE00003811566,50250128,50250242,115
2780,2781,ENSG00000284696,ENST00000536405,ENSE00003813982,50249704,50249993,290
2781,2782,ENSG00000284696,ENST00000536405,ENSE00003812062,50229662,50229769,108
2782,2783,ENSG00000284696,ENST00000541891,ENSE00003812600,50321017,50321124,108
2783,2784,ENSG00000284696,ENST00000541891,ENSE00003813634,50265742,50266589,848
2784,2785,ENSG00000284696,ENST00000244906,ENSE00003813531,50280085,50280175,91
2785,2786,ENSG00000284696,ENST00000244906,ENSE00003814023,50266310,50266589,280
2786,2787,ENSG00000284696,ENST00000602376,ENSE00003812099,50321017,50321120,104
2787,2788,ENSG00000284696,ENST00000602376,ENSE00003812331,50317228,50317658,431
2788,2789,ENSG00000284696,ENST00000602376,ENSE00003814017,50284102,50284118,17
2789,2790,ENSG00000284696,ENST00000532116,ENSE00003812113,50295311,50295546,236
2790,2791,ENSG00000284696,ENST00000602310,ENSE00003813370,50321017,50321170,154
2791,2792,ENSG00000284696,ENST00000602310,ENSE00003813694,50317187,50317658,472
2792,2793,ENSG00000284696,ENST00000649867,ENSE00003812099,50321017,50321120,104
2793,2794,ENSG00000284696,ENST00000649867,ENSE00003813568,50318282,50318406,125
2794,2795,ENSG00000284696,ENST00000649867,ENSE00003813169,50317213,50317658,446
2795,2796,ENSG00000284696,ENST00000616197,ENSE00003813291,50321017,50321111,95
2796,2797,ENSG00000284696,ENST00000616197,ENSE00003814059,50317908,50318406,499
2797,2798,ENSG00000284699,ENST00000536405,ENSE00003812688,24704894,24704987,94
2798,2799,ENSG00000284699,ENST00000536405,ENSE00003812211,24705070,24705146,77
2799,2800,ENSG00000284699,ENST00000536405,ENSE00003811825,24713947,24714299,353
2800,2801,ENSG00000284699,ENST00000536405,ENSE00003812956,24717235,24717596,362
2801,2802,ENSG00000284702,ENST00000536405,ENSE00003812009,31986852,31987034,183
2802,2803,ENSG00000284702,ENST00000536405,ENSE00003814147,31972189,31973878,1690
2803,2804,ENSG00000284703,ENST00000536405,ENSE00003813533,4018478,4019508,1031
2804,2805,ENSG00000284703,ENST00000536405,ENSE00003811683,4012921,4016706,3786
2805,2806,ENSG00000284705,ENST00000536405,ENSE00003813247,36703953,36705316,1364
2806,2807,ENSG00000284705,ENST00000536405,ENSE00003811644,36709253,36710582,1330
2807,2808,ENSG00000284710,ENST00000536405,ENSE00003811976,20272018,20272108,91
2808,2809,ENSG00000284710,ENST00000536405,ENSE00003813020,20272860,20273599,740
2809,2810,ENSG00000284710,ENST00000541891,ENSE00003813969,20272479,20273703,1225
2810,2811,ENSG00000284710,ENST00000541891,ENSE00003814210,20274289,20274401,113
2811,2812,ENSG00000284710,ENST00000541891,ENSE00003814205,20274796,20275005,210
2812,2813,ENSG00000284716,ENST00000536405,ENSE00003812492,7999073,7999934,862
2813,2814,ENSG00000284716,ENST00000536405,ENSE00003812260,7998187,7998367,181
2814,2815,ENSG00000284719,ENST00000536405,ENSE00003811757,39799422,39799581,160
2815,2816,ENSG00000284719,ENST00000536405,ENSE00003812589,39800326,39800391,66
2816,2817,ENSG00000284719,ENST00000536405,ENSE00003811568,39804878,39805452,575
2817,2818,ENSG00000284719,ENST00000541891,ENSE00003814160,39804521,39805032,512
2818,2819,ENSG00000284719,ENST00000541891,ENSE00003812226,39808002,39808198,197
2819,2820,ENSG00000284719,ENST00000541891,ENSE00003813626,39809062,39809450,389
2820,2821,ENSG00000284720,ENST00000536405,ENSE00003813695,36768695,36769725,1031
2821,2822,ENSG00000284720,ENST00000536405,ENSE00003813060,36768122,36768611,490
2822,2823,ENSG00000284721,ENST00000536405,ENSE00003812860,33194788,33196238,1451
2823,2824,ENSG00000284721,ENST00000536405,ENSE00003812545,33199873,33200353,481
2824,2825,ENSG00000284721,ENST00000541891,ENSE00003813711,33196136,33196152,17
2825,2826,ENSG00000284721,ENST00000541891,ENSE00003813128,33199791,33199805,15
2826,2827,ENSG00000284726,ENST00000536405,ENSE00003812357,23297797,23297877,81
2827,2828,ENSG00000284726,ENST00000536405,ENSE00003813998,23302344,23302866,523
2828,2829,ENSG00000284735,ENST00000536405,ENSE00003813764,10386239,10386541,303
2829,2830,ENSG00000284735,ENST00000536405,ENSE00003811937,10381906,10382001,96
2830,2831,ENSG00000284735,ENST00000541891,ENSE00003811778,10382236,10383105,870
2831,2832,ENSG00000284735,ENST00000541891,ENSE00003813290,10381978,10382024,47
2832,2833,ENSG00000284735,ENST00000244906,ENSE00003812962,10386103,10387150,1048
2833,2834,ENSG00000284735,ENST00000244906,ENSE00003813434,10384628,10384971,344
2834,2835,ENSG00000284739,ENST00000536405,ENSE00003812908,4973107,4973298,192
2835,2836,ENSG00000284739,ENST00000536405,ENSE00003813002,4964418,4964553,136
2836,2837,ENSG00000284739,ENST00000536405,ENSE00003811914,4963954,4964089,136
2837,2838,ENSG00000284743,ENST00000536405,ENSE00003813257,20480297,20480397,101
2838,2839,ENSG00000284743,ENST00000536405,ENSE00003813037,20478779,20479351,573
2839,2840,ENSG00000284744,ENST00000536405,ENSE00003812491,6767954,6768762,809
2840,2841,ENSG00000284744,ENST00000536405,ENSE00003814254,6769727,6769776,50
2841,2842,ENSG00000284744,ENST00000536405,ENSE00003812084,6769911,6770038,128
2842,2843,ENSG00000284745,ENST00000536405,ENSE00003812777,2963264,2963415,152
2843,2844,ENSG00000284745,ENST00000536405,ENSE00003812913,2961672,2962100,429
2844,2845,ENSG00000284745,ENST00000536405,ENSE00003814189,2960658,2961585,928
2845,2846,ENSG00000284745,ENST00000541891,ENSE00003813424,2968563,2968707,145
2846,2847,ENSG00000284745,ENST00000541891,ENSE00003812913,2961672,2962100,429
2847,2848,ENSG00000284745,ENST00000541891,ENSE00003813317,2961018,2961585,568
2848,2849,ENSG00000284808,ENST00000536405,ENSE00003819838,61481087,61481238,152
2849,2850,ENSG00000284808,ENST00000536405,ENSE00003829074,61523959,61524113,155
2850,2851,ENSG00000284808,ENST00000536405,ENSE00003821831,61531137,61533271,2135
2851,2852,ENSG00000284846,ENST00000536405,ENSE00003819667,86834085,86834169,85
2852,2853,ENSG00000284846,ENST00000536405,ENSE00003820572,86832410,86832510,101
2853,2854,ENSG00000284846,ENST00000536405,ENSE00003830891,86821558,86823009,1452
2854,2855,ENSG00000284928,ENST00000536405,ENSE00003824336,64186791,64186969,179
2855,2856,ENSG00000284928,ENST00000536405,ENSE00003827310,64191834,64192685,852
2856,2857,ENSG00000285041,ENST00000536405,ENSE00003825962,68633701,68633767,67
2857,2858,ENSG00000285041,ENST00000536405,ENSE00003817058,68634593,68634674,82
2858,2859,ENSG00000285041,ENST00000536405,ENSE00003822756,68637939,68640425,2487
2859,2860,ENSG00000285079,ENST00000536405,ENSE00003825039,65703962,65704306,345
2860,2861,ENSG00000285079,ENST00000536405,ENSE00003831020,65710813,65710971,159
2861,2862,ENSG00000285079,ENST00000536405,ENSE00003829151,65713036,65714847,1812
2862,2863,ENSG00000285179,ENST00000536405,ENSE00003815428,81209834,81209893,60
2863,2864,ENSG00000285179,ENST00000536405,ENSE00003823158,81221389,81222076,688
2864,2865,ENSG00000285191,ENST00000536405,ENSE00003827749,84154251,84154338,88
2865,2866,ENSG00000285191,ENST00000536405,ENSE00003825214,84147304,84147753,450
2866,2867,ENSG00000285201,ENST00000536405,ENSE00003823126,84038529,84038629,101
2867,2868,ENSG00000285201,ENST00000536405,ENSE00003823655,84064692,84065031,340
2868,2869,ENSG00000285254,ENST00000536405,ENSE00003827996,22475455,22478026,2572
2869,2870,ENSG00000285280,ENST00000536405,ENSE00003828126,192392793,192392914,122
2870,2871,ENSG00000285280,ENST00000536405,ENSE00003824942,192387632,192387814,183
2871,2872,ENSG00000285280,ENST00000536405,ENSE00003823083,192239713,192239790,78
2872,2873,ENSG00000285280,ENST00000536405,ENSE00003820053,192238518,192238546,29
2873,2874,ENSG00000285280,ENST00000536405,ENSE00003825601,192200980,192201012,33
2874,2875,ENSG00000285280,ENST00000536405,ENSE00003828615,192200562,192200657,96
2875,2876,ENSG00000285280,ENST00000536405,ENSE00003822519,192184353,192184505,153
2876,2877,ENSG00000285280,ENST00000536405,ENSE00003816068,192167786,192169791,2006
2877,2878,ENSG00000285280,ENST00000541891,ENSE00003827819,192628887,192629085,199
2878,2879,ENSG00000285280,ENST00000541891,ENSE00003821452,192627341,192627421,81
2879,2880,ENSG00000285280,ENST00000541891,ENSE00003827407,192593599,192593657,59
2880,2881,ENSG00000285280,ENST00000541891,ENSE00001642232,192567147,192567216,70
2881,2882,ENSG00000285280,ENST00000541891,ENSE00003824079,192491809,192491969,161
2882,2883,ENSG00000285280,ENST00000541891,ENSE00003822350,192489797,192489945,149
2883,2884,ENSG00000285280,ENST00000541891,ENSE00003826375,192476039,192476178,140
2884,2885,ENSG00000285280,ENST00000541891,ENSE00003824942,192387632,192387814,183
2885,2886,ENSG00000285280,ENST00000244906,ENSE00003823815,192925612,192925715,104
2886,2887,ENSG00000285280,ENST00000244906,ENSE00003829951,192766039,192766194,156
2887,2888,ENSG00000285280,ENST00000244906,ENSE00003817850,192764808,192764955,148
2888,2889,ENSG00000285280,ENST00000244906,ENSE00003827407,192593599,192593657,59
2889,2890,ENSG00000285280,ENST00000244906,ENSE00003819717,192569247,192569304,58
2890,2891,ENSG00000285280,ENST00000244906,ENSE00001642232,192567147,192567216,70
2891,2892,ENSG00000285280,ENST00000244906,ENSE00003814938,192491452,192491969,518
2892,2893,ENSG00000285280,ENST00000602376,ENSE00003821622,192739391,192739495,105
2893,2894,ENSG00000285280,ENST00000602376,ENSE00003821452,192627341,192627421,81
2894,2895,ENSG00000285280,ENST00000602376,ENSE00003827407,192593599,192593657,59
2895,2896,ENSG00000285280,ENST00000602376,ENSE00001642232,192567147,192567216,70
2896,2897,ENSG00000285280,ENST00000602376,ENSE00003831274,192516943,192517963,1021
2897,2898,ENSG00000285280,ENST00000532116,ENSE00003820928,192925612,192925804,193
2898,2899,ENSG00000285280,ENST00000532116,ENSE00003829951,192766039,192766194,156
2899,2900,ENSG00000285280,ENST00000532116,ENSE00003817850,192764808,192764955,148
2900,2901,ENSG00000285280,ENST00000532116,ENSE00003827407,192593599,192593657,59
2901,2902,ENSG00000285280,ENST00000532116,ENSE00001642232,192567147,192567216,70
2902,2903,ENSG00000285280,ENST00000532116,ENSE00003823372,192517637,192517963,327
2903,2904,ENSG00000285280,ENST00000602310,ENSE00003825449,192739391,192739443,53
2904,2905,ENSG00000285280,ENST00000602310,ENSE00003827407,192593599,192593657,59
2905,2906,ENSG00000285280,ENST00000602310,ENSE00001642232,192567147,192567216,70
2906,2907,ENSG00000285280,ENST00000602310,ENSE00001712738,192517639,192517963,325
2907,2908,ENSG00000285280,ENST00000649867,ENSE00003820054,192768369,192768534,166
2908,2909,ENSG00000285280,ENST00000649867,ENSE00003829951,192766039,192766194,156
2909,2910,ENSG00000285280,ENST00000649867,ENSE00003817850,192764808,192764955,148
2910,2911,ENSG00000285280,ENST00000649867,ENSE00003822025,192754921,192755014,94
2911,2912,ENSG00000285280,ENST00000649867,ENSE00003821452,192627341,192627421,81
2912,2913,ENSG00000285280,ENST00000649867,ENSE00003830922,192597534,192597747,214
2913,2914,ENSG00000285280,ENST00000649867,ENSE00003827407,192593599,192593657,59
2914,2915,ENSG00000285280,ENST00000649867,ENSE00003824773,192589026,192589151,126
